energyType,epochTimestamp,kWh,dateTime
gas,1696363200,2.218,2023-10-03T20:00:00Z
electricity,1696365000,0.59,2023-10-03T20:30:00Z
gas,1696365000,10.041,2023-10-03T20:30:00Z
electricity,1696366800,0.071,2023-10-03T21:00:00Z
gas,1696366800,7.63,2023-10-03T21:00:00Z
electricity,1696368600,1.449,2023-10-03T21:30:00Z
gas,1696368600,5.391,2023-10-03T21:30:00Z
electricity,1696370400,0.651,2023-10-03T22:00:00Z
gas,1696370400,0.0,2023-10-03T22:00:00Z
electricity,1696372200,1.095,2023-10-03T22:30:00Z
gas,1696372200,0.0,2023-10-03T22:30:00Z
electricity,1696374000,0.531,2023-10-03T23:00:00Z
gas,1696374000,0.0,2023-10-03T23:00:00Z
electricity,1696375800,0.638,2023-10-03T23:30:00Z
gas,1696375800,0.0,2023-10-03T23:30:00Z
electricity,1696377600,0.729,2023-10-04T00:00:00Z
gas,1696377600,0.0,2023-10-04T00:00:00Z
electricity,1696379400,1.308,2023-10-04T00:30:00Z
gas,1696379400,0.0,2023-10-04T00:30:00Z
electricity,1696381200,1.256,2023-10-04T01:00:00Z
gas,1696381200,0.0,2023-10-04T01:00:00Z
electricity,1696383000,0.249,2023-10-04T01:30:00Z
gas,1696383000,0.0,2023-10-04T01:30:00Z
electricity,1696384800,1.535,2023-10-04T02:00:00Z
gas,1696384800,0.0,2023-10-04T02:00:00Z
electricity,1696386600,0.249,2023-10-04T02:30:00Z
gas,1696386600,0.0,2023-10-04T02:30:00Z
electricity,1696388400,1.353,2023-10-04T03:00:00Z
gas,1696388400,0.0,2023-10-04T03:00:00Z
electricity,1696390200,0.992,2023-10-04T03:30:00Z
gas,1696390200,0.0,2023-10-04T03:30:00Z
electricity,1696392000,0.078,2023-10-04T04:00:00Z
gas,1696392000,0.0,2023-10-04T04:00:00Z
electricity,1696393800,1.235,2023-10-04T04:30:00Z
gas,1696393800,0.0,2023-10-04T04:30:00Z
electricity,1696395600,1.592,2023-10-04T05:00:00Z
gas,1696395600,3.506,2023-10-04T05:00:00Z
electricity,1696397400,1.067,2023-10-04T05:30:00Z
gas,1696397400,8.497,2023-10-04T05:30:00Z
electricity,1696399200,1.414,2023-10-04T06:00:00Z
gas,1696399200,4.721,2023-10-04T06:00:00Z
electricity,1696401000,0.516,2023-10-04T06:30:00Z
gas,1696401000,2.949,2023-10-04T06:30:00Z
electricity,1696402800,0.484,2023-10-04T07:00:00Z
gas,1696402800,1.591,2023-10-04T07:00:00Z
electricity,1696404600,1.302,2023-10-04T07:30:00Z
gas,1696404600,1.711,2023-10-04T07:30:00Z
electricity,1696406400,0.543,2023-10-04T08:00:00Z
gas,1696406400,2.437,2023-10-04T08:00:00Z
electricity,1696408200,1.073,2023-10-04T08:30:00Z
gas,1696408200,10.772,2023-10-04T08:30:00Z
electricity,1696410000,1.472,2023-10-04T09:00:00Z
gas,1696410000,0.0,2023-10-04T09:00:00Z
electricity,1696411800,0.411,2023-10-04T09:30:00Z
gas,1696411800,0.0,2023-10-04T09:30:00Z
electricity,1696413600,1.106,2023-10-04T10:00:00Z
gas,1696413600,0.0,2023-10-04T10:00:00Z
electricity,1696415400,0.819,2023-10-04T10:30:00Z
gas,1696415400,0.0,2023-10-04T10:30:00Z
electricity,1696417200,1.443,2023-10-04T11:00:00Z
gas,1696417200,0.0,2023-10-04T11:00:00Z
electricity,1696419000,1.57,2023-10-04T11:30:00Z
gas,1696419000,0.0,2023-10-04T11:30:00Z
electricity,1696420800,0.193,2023-10-04T12:00:00Z
gas,1696420800,0.0,2023-10-04T12:00:00Z
electricity,1696422600,1.576,2023-10-04T12:30:00Z
gas,1696422600,0.0,2023-10-04T12:30:00Z
electricity,1696424400,0.771,2023-10-04T13:00:00Z
gas,1696424400,0.0,2023-10-04T13:00:00Z
electricity,1696426200,1.483,2023-10-04T13:30:00Z
gas,1696426200,0.0,2023-10-04T13:30:00Z
electricity,1696428000,0.057,2023-10-04T14:00:00Z
gas,1696428000,0.0,2023-10-04T14:00:00Z
electricity,1696429800,0.775,2023-10-04T14:30:00Z
gas,1696429800,0.0,2023-10-04T14:30:00Z
electricity,1696431600,0.573,2023-10-04T15:00:00Z
gas,1696431600,0.0,2023-10-04T15:00:00Z
electricity,1696433400,1.299,2023-10-04T15:30:00Z
gas,1696433400,0.0,2023-10-04T15:30:00Z
electricity,1696435200,1.3,2023-10-04T16:00:00Z
gas,1696435200,0.0,2023-10-04T16:00:00Z
electricity,1696437000,1.393,2023-10-04T16:30:00Z
gas,1696437000,0.0,2023-10-04T16:30:00Z
electricity,1696438800,1.192,2023-10-04T17:00:00Z
gas,1696438800,2.02,2023-10-04T17:00:00Z
electricity,1696440600,0.319,2023-10-04T17:30:00Z
gas,1696440600,8.88,2023-10-04T17:30:00Z
electricity,1696442400,0.28,2023-10-04T18:00:00Z
gas,1696442400,7.659,2023-10-04T18:00:00Z
electricity,1696444200,1.295,2023-10-04T18:30:00Z
gas,1696444200,2.128,2023-10-04T18:30:00Z
electricity,1696446000,0.406,2023-10-04T19:00:00Z
gas,1696446000,9.533,2023-10-04T19:00:00Z
electricity,1696447800,0.497,2023-10-04T19:30:00Z
gas,1696447800,10.296,2023-10-04T19:30:00Z
electricity,1696449600,1.423,2023-10-04T20:00:00Z
gas,1696449600,8.05,2023-10-04T20:00:00Z
electricity,1696451400,0.763,2023-10-04T20:30:00Z
gas,1696451400,10.053,2023-10-04T20:30:00Z
electricity,1696453200,0.178,2023-10-04T21:00:00Z
gas,1696453200,7.027,2023-10-04T21:00:00Z
electricity,1696455000,0.426,2023-10-04T21:30:00Z
gas,1696455000,3.651,2023-10-04T21:30:00Z
electricity,1696456800,0.135,2023-10-04T22:00:00Z
gas,1696456800,0.0,2023-10-04T22:00:00Z
electricity,1696458600,0.409,2023-10-04T22:30:00Z
gas,1696458600,0.0,2023-10-04T22:30:00Z
electricity,1696460400,0.615,2023-10-04T23:00:00Z
gas,1696460400,0.0,2023-10-04T23:00:00Z
electricity,1696462200,1.527,2023-10-04T23:30:00Z
gas,1696462200,0.0,2023-10-04T23:30:00Z
electricity,1696464000,0.9,2023-10-05T00:00:00Z
gas,1696464000,0.0,2023-10-05T00:00:00Z
electricity,1696465800,0.611,2023-10-05T00:30:00Z
gas,1696465800,0.0,2023-10-05T00:30:00Z
electricity,1696467600,1.524,2023-10-05T01:00:00Z
gas,1696467600,0.0,2023-10-05T01:00:00Z
electricity,1696469400,0.761,2023-10-05T01:30:00Z
gas,1696469400,0.0,2023-10-05T01:30:00Z
electricity,1696471200,0.449,2023-10-05T02:00:00Z
gas,1696471200,0.0,2023-10-05T02:00:00Z
electricity,1696473000,0.527,2023-10-05T02:30:00Z
gas,1696473000,0.0,2023-10-05T02:30:00Z
electricity,1696474800,0.972,2023-10-05T03:00:00Z
gas,1696474800,0.0,2023-10-05T03:00:00Z
electricity,1696476600,0.82,2023-10-05T03:30:00Z
gas,1696476600,0.0,2023-10-05T03:30:00Z
electricity,1696478400,1.545,2023-10-05T04:00:00Z
gas,1696478400,0.0,2023-10-05T04:00:00Z
electricity,1696480200,0.782,2023-10-05T04:30:00Z
gas,1696480200,0.0,2023-10-05T04:30:00Z
electricity,1696482000,0.086,2023-10-05T05:00:00Z
gas,1696482000,7.265,2023-10-05T05:00:00Z
electricity,1696483800,0.316,2023-10-05T05:30:00Z
gas,1696483800,7.168,2023-10-05T05:30:00Z
electricity,1696485600,0.431,2023-10-05T06:00:00Z
gas,1696485600,8.72,2023-10-05T06:00:00Z
electricity,1696487400,0.313,2023-10-05T06:30:00Z
gas,1696487400,6.073,2023-10-05T06:30:00Z
electricity,1696489200,1.471,2023-10-05T07:00:00Z
gas,1696489200,5.3,2023-10-05T07:00:00Z
electricity,1696491000,1.181,2023-10-05T07:30:00Z
gas,1696491000,3.89,2023-10-05T07:30:00Z
electricity,1696492800,0.297,2023-10-05T08:00:00Z
gas,1696492800,9.376,2023-10-05T08:00:00Z
electricity,1696494600,0.898,2023-10-05T08:30:00Z
gas,1696494600,7.456,2023-10-05T08:30:00Z
electricity,1696496400,0.092,2023-10-05T09:00:00Z
gas,1696496400,0.0,2023-10-05T09:00:00Z
electricity,1696498200,0.198,2023-10-05T09:30:00Z
gas,1696498200,0.0,2023-10-05T09:30:00Z
electricity,1696500000,0.628,2023-10-05T10:00:00Z
gas,1696500000,0.0,2023-10-05T10:00:00Z
electricity,1696501800,0.952,2023-10-05T10:30:00Z
gas,1696501800,0.0,2023-10-05T10:30:00Z
electricity,1696503600,0.085,2023-10-05T11:00:00Z
gas,1696503600,0.0,2023-10-05T11:00:00Z
electricity,1696505400,1.151,2023-10-05T11:30:00Z
gas,1696505400,0.0,2023-10-05T11:30:00Z
electricity,1696507200,1.295,2023-10-05T12:00:00Z
gas,1696507200,0.0,2023-10-05T12:00:00Z
electricity,1696509000,1.58,2023-10-05T12:30:00Z
gas,1696509000,0.0,2023-10-05T12:30:00Z
electricity,1696510800,0.27,2023-10-05T13:00:00Z
gas,1696510800,0.0,2023-10-05T13:00:00Z
electricity,1696512600,0.666,2023-10-05T13:30:00Z
gas,1696512600,0.0,2023-10-05T13:30:00Z
electricity,1696514400,1.566,2023-10-05T14:00:00Z
gas,1696514400,0.0,2023-10-05T14:00:00Z
electricity,1696516200,1.461,2023-10-05T14:30:00Z
gas,1696516200,0.0,2023-10-05T14:30:00Z
electricity,1696518000,0.803,2023-10-05T15:00:00Z
gas,1696518000,0.0,2023-10-05T15:00:00Z
electricity,1696519800,0.109,2023-10-05T15:30:00Z
gas,1696519800,0.0,2023-10-05T15:30:00Z
electricity,1696521600,0.972,2023-10-05T16:00:00Z
gas,1696521600,0.0,2023-10-05T16:00:00Z
electricity,1696523400,1.36,2023-10-05T16:30:00Z
gas,1696523400,0.0,2023-10-05T16:30:00Z
electricity,1696525200,0.419,2023-10-05T17:00:00Z
gas,1696525200,10.357,2023-10-05T17:00:00Z
electricity,1696527000,1.508,2023-10-05T17:30:00Z
gas,1696527000,8.522,2023-10-05T17:30:00Z
electricity,1696528800,0.124,2023-10-05T18:00:00Z
gas,1696528800,3.244,2023-10-05T18:00:00Z
electricity,1696530600,1.401,2023-10-05T18:30:00Z
gas,1696530600,6.177,2023-10-05T18:30:00Z
electricity,1696532400,1.236,2023-10-05T19:00:00Z
gas,1696532400,1.922,2023-10-05T19:00:00Z
electricity,1696534200,0.617,2023-10-05T19:30:00Z
gas,1696534200,8.987,2023-10-05T19:30:00Z
electricity,1696536000,0.642,2023-10-05T20:00:00Z
gas,1696536000,10.875,2023-10-05T20:00:00Z
electricity,1696537800,0.367,2023-10-05T20:30:00Z
gas,1696537800,7.323,2023-10-05T20:30:00Z
electricity,1696539600,0.39,2023-10-05T21:00:00Z
gas,1696539600,7.858,2023-10-05T21:00:00Z
electricity,1696541400,0.501,2023-10-05T21:30:00Z
gas,1696541400,7.536,2023-10-05T21:30:00Z
electricity,1696543200,0.761,2023-10-05T22:00:00Z
gas,1696543200,0.0,2023-10-05T22:00:00Z
electricity,1696545000,1.173,2023-10-05T22:30:00Z
gas,1696545000,0.0,2023-10-05T22:30:00Z
electricity,1696546800,0.52,2023-10-05T23:00:00Z
gas,1696546800,0.0,2023-10-05T23:00:00Z
electricity,1696548600,0.165,2023-10-05T23:30:00Z
gas,1696548600,0.0,2023-10-05T23:30:00Z
electricity,1696550400,1.107,2023-10-06T00:00:00Z
gas,1696550400,0.0,2023-10-06T00:00:00Z
electricity,1696552200,1.395,2023-10-06T00:30:00Z
gas,1696552200,0.0,2023-10-06T00:30:00Z
electricity,1696554000,1.17,2023-10-06T01:00:00Z
gas,1696554000,0.0,2023-10-06T01:00:00Z
electricity,1696555800,1.25,2023-10-06T01:30:00Z
gas,1696555800,0.0,2023-10-06T01:30:00Z
electricity,1696557600,0.175,2023-10-06T02:00:00Z
gas,1696557600,0.0,2023-10-06T02:00:00Z
electricity,1696559400,1.117,2023-10-06T02:30:00Z
gas,1696559400,0.0,2023-10-06T02:30:00Z
electricity,1696561200,0.4,2023-10-06T03:00:00Z
gas,1696561200,0.0,2023-10-06T03:00:00Z
electricity,1696563000,1.124,2023-10-06T03:30:00Z
gas,1696563000,0.0,2023-10-06T03:30:00Z
electricity,1696564800,1.357,2023-10-06T04:00:00Z
gas,1696564800,0.0,2023-10-06T04:00:00Z
electricity,1696566600,0.889,2023-10-06T04:30:00Z
gas,1696566600,0.0,2023-10-06T04:30:00Z
electricity,1696568400,1.543,2023-10-06T05:00:00Z
gas,1696568400,9.834,2023-10-06T05:00:00Z
electricity,1696570200,0.153,2023-10-06T05:30:00Z
gas,1696570200,8.681,2023-10-06T05:30:00Z
electricity,1696572000,1.031,2023-10-06T06:00:00Z
gas,1696572000,10.593,2023-10-06T06:00:00Z
electricity,1696573800,0.197,2023-10-06T06:30:00Z
gas,1696573800,9.348,2023-10-06T06:30:00Z
electricity,1696575600,0.502,2023-10-06T07:00:00Z
gas,1696575600,9.514,2023-10-06T07:00:00Z
electricity,1696577400,0.114,2023-10-06T07:30:00Z
gas,1696577400,1.329,2023-10-06T07:30:00Z
electricity,1696579200,1.057,2023-10-06T08:00:00Z
gas,1696579200,8.525,2023-10-06T08:00:00Z
electricity,1696581000,0.834,2023-10-06T08:30:00Z
gas,1696581000,7.365,2023-10-06T08:30:00Z
electricity,1696582800,0.394,2023-10-06T09:00:00Z
gas,1696582800,0.0,2023-10-06T09:00:00Z
electricity,1696584600,0.81,2023-10-06T09:30:00Z
gas,1696584600,0.0,2023-10-06T09:30:00Z
electricity,1696586400,1.428,2023-10-06T10:00:00Z
gas,1696586400,0.0,2023-10-06T10:00:00Z
electricity,1696588200,0.767,2023-10-06T10:30:00Z
gas,1696588200,0.0,2023-10-06T10:30:00Z
electricity,1696590000,1.449,2023-10-06T11:00:00Z
gas,1696590000,0.0,2023-10-06T11:00:00Z
electricity,1696591800,0.277,2023-10-06T11:30:00Z
gas,1696591800,0.0,2023-10-06T11:30:00Z
electricity,1696593600,0.094,2023-10-06T12:00:00Z
gas,1696593600,0.0,2023-10-06T12:00:00Z
electricity,1696595400,1.376,2023-10-06T12:30:00Z
gas,1696595400,0.0,2023-10-06T12:30:00Z
electricity,1696597200,1.164,2023-10-06T13:00:00Z
gas,1696597200,0.0,2023-10-06T13:00:00Z
electricity,1696599000,1.06,2023-10-06T13:30:00Z
gas,1696599000,0.0,2023-10-06T13:30:00Z
electricity,1696600800,0.31,2023-10-06T14:00:00Z
gas,1696600800,0.0,2023-10-06T14:00:00Z
electricity,1696602600,0.741,2023-10-06T14:30:00Z
gas,1696602600,0.0,2023-10-06T14:30:00Z
electricity,1696604400,1.303,2023-10-06T15:00:00Z
gas,1696604400,0.0,2023-10-06T15:00:00Z
electricity,1696606200,1.178,2023-10-06T15:30:00Z
gas,1696606200,0.0,2023-10-06T15:30:00Z
electricity,1696608000,1.579,2023-10-06T16:00:00Z
gas,1696608000,0.0,2023-10-06T16:00:00Z
electricity,1696609800,1.591,2023-10-06T16:30:00Z
gas,1696609800,0.0,2023-10-06T16:30:00Z
electricity,1696611600,0.397,2023-10-06T17:00:00Z
gas,1696611600,7.441,2023-10-06T17:00:00Z
electricity,1696613400,1.381,2023-10-06T17:30:00Z
gas,1696613400,4.519,2023-10-06T17:30:00Z
electricity,1696615200,0.768,2023-10-06T18:00:00Z
gas,1696615200,10.311,2023-10-06T18:00:00Z
electricity,1696617000,0.344,2023-10-06T18:30:00Z
gas,1696617000,3.628,2023-10-06T18:30:00Z
electricity,1696618800,0.082,2023-10-06T19:00:00Z
gas,1696618800,6.118,2023-10-06T19:00:00Z
electricity,1696620600,0.68,2023-10-06T19:30:00Z
gas,1696620600,7.307,2023-10-06T19:30:00Z
electricity,1696622400,1.138,2023-10-06T20:00:00Z
gas,1696622400,8.898,2023-10-06T20:00:00Z
electricity,1696624200,1.345,2023-10-06T20:30:00Z
gas,1696624200,10.054,2023-10-06T20:30:00Z
electricity,1696626000,0.68,2023-10-06T21:00:00Z
gas,1696626000,0.892,2023-10-06T21:00:00Z
electricity,1696627800,1.432,2023-10-06T21:30:00Z
gas,1696627800,5.332,2023-10-06T21:30:00Z
electricity,1696629600,1.386,2023-10-06T22:00:00Z
gas,1696629600,0.0,2023-10-06T22:00:00Z
electricity,1696631400,0.823,2023-10-06T22:30:00Z
gas,1696631400,0.0,2023-10-06T22:30:00Z
electricity,1696633200,0.77,2023-10-06T23:00:00Z
gas,1696633200,0.0,2023-10-06T23:00:00Z
electricity,1696635000,0.727,2023-10-06T23:30:00Z
gas,1696635000,0.0,2023-10-06T23:30:00Z
electricity,1696636800,1.485,2023-10-07T00:00:00Z
gas,1696636800,0.0,2023-10-07T00:00:00Z
electricity,1696638600,0.345,2023-10-07T00:30:00Z
gas,1696638600,0.0,2023-10-07T00:30:00Z
electricity,1696640400,0.299,2023-10-07T01:00:00Z
gas,1696640400,0.0,2023-10-07T01:00:00Z
electricity,1696642200,0.444,2023-10-07T01:30:00Z
gas,1696642200,0.0,2023-10-07T01:30:00Z
electricity,1696644000,1.502,2023-10-07T02:00:00Z
gas,1696644000,0.0,2023-10-07T02:00:00Z
electricity,1696645800,0.664,2023-10-07T02:30:00Z
gas,1696645800,0.0,2023-10-07T02:30:00Z
electricity,1696647600,0.395,2023-10-07T03:00:00Z
gas,1696647600,0.0,2023-10-07T03:00:00Z
electricity,1696649400,1.457,2023-10-07T03:30:00Z
gas,1696649400,0.0,2023-10-07T03:30:00Z
electricity,1696651200,0.88,2023-10-07T04:00:00Z
gas,1696651200,0.0,2023-10-07T04:00:00Z
electricity,1696653000,0.263,2023-10-07T04:30:00Z
gas,1696653000,0.0,2023-10-07T04:30:00Z
electricity,1696654800,1.198,2023-10-07T05:00:00Z
gas,1696654800,2.249,2023-10-07T05:00:00Z
electricity,1696656600,0.077,2023-10-07T05:30:00Z
gas,1696656600,5.101,2023-10-07T05:30:00Z
electricity,1696658400,1.217,2023-10-07T06:00:00Z
gas,1696658400,5.691,2023-10-07T06:00:00Z
electricity,1696660200,0.239,2023-10-07T06:30:00Z
gas,1696660200,3.555,2023-10-07T06:30:00Z
electricity,1696662000,1.077,2023-10-07T07:00:00Z
gas,1696662000,6.391,2023-10-07T07:00:00Z
electricity,1696663800,1.454,2023-10-07T07:30:00Z
gas,1696663800,5.9,2023-10-07T07:30:00Z
electricity,1696665600,0.067,2023-10-07T08:00:00Z
gas,1696665600,1.109,2023-10-07T08:00:00Z
electricity,1696667400,0.112,2023-10-07T08:30:00Z
gas,1696667400,0.939,2023-10-07T08:30:00Z
electricity,1696669200,0.081,2023-10-07T09:00:00Z
gas,1696669200,0.0,2023-10-07T09:00:00Z
electricity,1696671000,1.598,2023-10-07T09:30:00Z
gas,1696671000,0.0,2023-10-07T09:30:00Z
electricity,1696672800,0.917,2023-10-07T10:00:00Z
gas,1696672800,0.0,2023-10-07T10:00:00Z
electricity,1696674600,1.368,2023-10-07T10:30:00Z
gas,1696674600,0.0,2023-10-07T10:30:00Z
electricity,1696676400,1.458,2023-10-07T11:00:00Z
gas,1696676400,0.0,2023-10-07T11:00:00Z
electricity,1696678200,1.082,2023-10-07T11:30:00Z
gas,1696678200,0.0,2023-10-07T11:30:00Z
electricity,1696680000,0.708,2023-10-07T12:00:00Z
gas,1696680000,0.0,2023-10-07T12:00:00Z
electricity,1696681800,0.707,2023-10-07T12:30:00Z
gas,1696681800,0.0,2023-10-07T12:30:00Z
electricity,1696683600,0.735,2023-10-07T13:00:00Z
gas,1696683600,0.0,2023-10-07T13:00:00Z
electricity,1696685400,0.54,2023-10-07T13:30:00Z
gas,1696685400,0.0,2023-10-07T13:30:00Z
electricity,1696687200,1.207,2023-10-07T14:00:00Z
gas,1696687200,0.0,2023-10-07T14:00:00Z
electricity,1696689000,0.14,2023-10-07T14:30:00Z
gas,1696689000,0.0,2023-10-07T14:30:00Z
electricity,1696690800,0.339,2023-10-07T15:00:00Z
gas,1696690800,0.0,2023-10-07T15:00:00Z
electricity,1696692600,0.431,2023-10-07T15:30:00Z
gas,1696692600,0.0,2023-10-07T15:30:00Z
electricity,1696694400,0.215,2023-10-07T16:00:00Z
gas,1696694400,0.0,2023-10-07T16:00:00Z
electricity,1696696200,0.739,2023-10-07T16:30:00Z
gas,1696696200,0.0,2023-10-07T16:30:00Z
electricity,1696698000,0.518,2023-10-07T17:00:00Z
gas,1696698000,7.578,2023-10-07T17:00:00Z
electricity,1696699800,0.254,2023-10-07T17:30:00Z
gas,1696699800,6.831,2023-10-07T17:30:00Z
electricity,1696701600,0.22,2023-10-07T18:00:00Z
gas,1696701600,8.941,2023-10-07T18:00:00Z
electricity,1696703400,0.689,2023-10-07T18:30:00Z
gas,1696703400,3.515,2023-10-07T18:30:00Z
electricity,1696705200,0.991,2023-10-07T19:00:00Z
gas,1696705200,3.456,2023-10-07T19:00:00Z
electricity,1696707000,0.734,2023-10-07T19:30:00Z
gas,1696707000,2.107,2023-10-07T19:30:00Z
electricity,1696708800,1.553,2023-10-07T20:00:00Z
gas,1696708800,8.755,2023-10-07T20:00:00Z
electricity,1696710600,1.596,2023-10-07T20:30:00Z
gas,1696710600,1.417,2023-10-07T20:30:00Z
electricity,1696712400,0.416,2023-10-07T21:00:00Z
gas,1696712400,2.699,2023-10-07T21:00:00Z
electricity,1696714200,0.659,2023-10-07T21:30:00Z
gas,1696714200,0.178,2023-10-07T21:30:00Z
electricity,1696716000,1.067,2023-10-07T22:00:00Z
gas,1696716000,0.0,2023-10-07T22:00:00Z
electricity,1696717800,0.591,2023-10-07T22:30:00Z
gas,1696717800,0.0,2023-10-07T22:30:00Z
electricity,1696719600,1.044,2023-10-07T23:00:00Z
gas,1696719600,0.0,2023-10-07T23:00:00Z
electricity,1696721400,0.607,2023-10-07T23:30:00Z
gas,1696721400,0.0,2023-10-07T23:30:00Z
electricity,1696723200,0.471,2023-10-08T00:00:00Z
gas,1696723200,0.0,2023-10-08T00:00:00Z
electricity,1696725000,1.023,2023-10-08T00:30:00Z
gas,1696725000,0.0,2023-10-08T00:30:00Z
electricity,1696726800,0.934,2023-10-08T01:00:00Z
gas,1696726800,0.0,2023-10-08T01:00:00Z
electricity,1696728600,0.259,2023-10-08T01:30:00Z
gas,1696728600,0.0,2023-10-08T01:30:00Z
electricity,1696730400,1.191,2023-10-08T02:00:00Z
gas,1696730400,0.0,2023-10-08T02:00:00Z
electricity,1696732200,1.063,2023-10-08T02:30:00Z
gas,1696732200,0.0,2023-10-08T02:30:00Z
electricity,1696734000,0.172,2023-10-08T03:00:00Z
gas,1696734000,0.0,2023-10-08T03:00:00Z
electricity,1696735800,0.057,2023-10-08T03:30:00Z
gas,1696735800,0.0,2023-10-08T03:30:00Z
electricity,1696737600,0.64,2023-10-08T04:00:00Z
gas,1696737600,0.0,2023-10-08T04:00:00Z
electricity,1696739400,1.217,2023-10-08T04:30:00Z
gas,1696739400,0.0,2023-10-08T04:30:00Z
electricity,1696741200,0.67,2023-10-08T05:00:00Z
gas,1696741200,10.899,2023-10-08T05:00:00Z
electricity,1696743000,1.557,2023-10-08T05:30:00Z
gas,1696743000,8.8,2023-10-08T05:30:00Z
electricity,1696744800,0.163,2023-10-08T06:00:00Z
gas,1696744800,8.14,2023-10-08T06:00:00Z
electricity,1696746600,0.465,2023-10-08T06:30:00Z
gas,1696746600,5.827,2023-10-08T06:30:00Z
electricity,1696748400,0.418,2023-10-08T07:00:00Z
gas,1696748400,10.044,2023-10-08T07:00:00Z
electricity,1696750200,0.704,2023-10-08T07:30:00Z
gas,1696750200,0.381,2023-10-08T07:30:00Z
electricity,1696752000,0.828,2023-10-08T08:00:00Z
gas,1696752000,10.734,2023-10-08T08:00:00Z
electricity,1696753800,0.109,2023-10-08T08:30:00Z
gas,1696753800,8.325,2023-10-08T08:30:00Z
electricity,1696755600,1.078,2023-10-08T09:00:00Z
gas,1696755600,0.0,2023-10-08T09:00:00Z
electricity,1696757400,0.209,2023-10-08T09:30:00Z
gas,1696757400,0.0,2023-10-08T09:30:00Z
electricity,1696759200,0.585,2023-10-08T10:00:00Z
gas,1696759200,0.0,2023-10-08T10:00:00Z
electricity,1696761000,0.62,2023-10-08T10:30:00Z
gas,1696761000,0.0,2023-10-08T10:30:00Z
electricity,1696762800,0.98,2023-10-08T11:00:00Z
gas,1696762800,0.0,2023-10-08T11:00:00Z
electricity,1696764600,0.57,2023-10-08T11:30:00Z
gas,1696764600,0.0,2023-10-08T11:30:00Z
electricity,1696766400,1.112,2023-10-08T12:00:00Z
gas,1696766400,0.0,2023-10-08T12:00:00Z
electricity,1696768200,0.184,2023-10-08T12:30:00Z
gas,1696768200,0.0,2023-10-08T12:30:00Z
electricity,1696770000,0.671,2023-10-08T13:00:00Z
gas,1696770000,0.0,2023-10-08T13:00:00Z
electricity,1696771800,0.086,2023-10-08T13:30:00Z
gas,1696771800,0.0,2023-10-08T13:30:00Z
electricity,1696773600,1.436,2023-10-08T14:00:00Z
gas,1696773600,0.0,2023-10-08T14:00:00Z
electricity,1696775400,1.12,2023-10-08T14:30:00Z
gas,1696775400,0.0,2023-10-08T14:30:00Z
electricity,1696777200,1.375,2023-10-08T15:00:00Z
gas,1696777200,0.0,2023-10-08T15:00:00Z
electricity,1696779000,0.847,2023-10-08T15:30:00Z
gas,1696779000,0.0,2023-10-08T15:30:00Z
electricity,1696780800,0.666,2023-10-08T16:00:00Z
gas,1696780800,0.0,2023-10-08T16:00:00Z
electricity,1696782600,0.298,2023-10-08T16:30:00Z
gas,1696782600,0.0,2023-10-08T16:30:00Z
electricity,1696784400,0.263,2023-10-08T17:00:00Z
gas,1696784400,1.934,2023-10-08T17:00:00Z
electricity,1696786200,0.808,2023-10-08T17:30:00Z
gas,1696786200,7.563,2023-10-08T17:30:00Z
electricity,1696788000,0.227,2023-10-08T18:00:00Z
gas,1696788000,3.353,2023-10-08T18:00:00Z
electricity,1696789800,1.169,2023-10-08T18:30:00Z
gas,1696789800,0.982,2023-10-08T18:30:00Z
electricity,1696791600,0.75,2023-10-08T19:00:00Z
gas,1696791600,4.263,2023-10-08T19:00:00Z
electricity,1696793400,0.903,2023-10-08T19:30:00Z
gas,1696793400,10.069,2023-10-08T19:30:00Z
electricity,1696795200,0.218,2023-10-08T20:00:00Z
gas,1696795200,3.074,2023-10-08T20:00:00Z
electricity,1696797000,0.108,2023-10-08T20:30:00Z
gas,1696797000,10.804,2023-10-08T20:30:00Z
electricity,1696798800,1.313,2023-10-08T21:00:00Z
gas,1696798800,4.336,2023-10-08T21:00:00Z
electricity,1696800600,0.703,2023-10-08T21:30:00Z
gas,1696800600,1.317,2023-10-08T21:30:00Z
electricity,1696802400,1.38,2023-10-08T22:00:00Z
gas,1696802400,0.0,2023-10-08T22:00:00Z
electricity,1696804200,0.149,2023-10-08T22:30:00Z
gas,1696804200,0.0,2023-10-08T22:30:00Z
electricity,1696806000,0.263,2023-10-08T23:00:00Z
gas,1696806000,0.0,2023-10-08T23:00:00Z
electricity,1696807800,1.329,2023-10-08T23:30:00Z
gas,1696807800,0.0,2023-10-08T23:30:00Z
electricity,1696809600,0.525,2023-10-09T00:00:00Z
gas,1696809600,0.0,2023-10-09T00:00:00Z
electricity,1696811400,0.795,2023-10-09T00:30:00Z
gas,1696811400,0.0,2023-10-09T00:30:00Z
electricity,1696813200,1.498,2023-10-09T01:00:00Z
gas,1696813200,0.0,2023-10-09T01:00:00Z
electricity,1696815000,0.653,2023-10-09T01:30:00Z
gas,1696815000,0.0,2023-10-09T01:30:00Z
electricity,1696816800,0.345,2023-10-09T02:00:00Z
gas,1696816800,0.0,2023-10-09T02:00:00Z
electricity,1696818600,1.134,2023-10-09T02:30:00Z
gas,1696818600,0.0,2023-10-09T02:30:00Z
electricity,1696820400,1.33,2023-10-09T03:00:00Z
